"date","statename","statepostal","fips","m50","m50_index"
2020-05-22,"Connecticut","CT",9,4.091,60
2020-05-22,"Washington, D.C.","DC",11,0.158,4
2020-05-22,"Delaware","DE",10,3.78,45
2020-05-22,"Florida","FL",12,6.381,78
2020-05-22,"Georgia","GA",13,8.804,90
2020-05-22,"Hawaii","HI",15,3.916,57
2020-05-22,"Iowa","IA",19,7.214,103
2020-05-22,"Idaho","ID",16,5.229,95
2020-05-22,"Illinois","IL",17,4.86,66
2020-05-22,"Indiana","IN",18,7.561,90
2020-05-22,"Kansas","KS",20,6.515,88
2020-05-22,"Kentucky","KY",21,8.08,93
2020-05-22,"Louisiana","LA",22,9.039,95
2020-05-22,"Massachusetts","MA",25,3.302,54
2020-05-22,"Maryland","MD",24,2.341,29
2020-05-22,"Maine","ME",23,7.065,99
2020-05-22,"Michigan","MI",26,5.341,66
2020-05-22,"Minnesota","MN",27,6.438,87
2020-05-22,"Missouri","MO",29,7.938,84
2020-05-22,"Mississippi","MS",28,11.677,104
2020-05-22,"Montana","MT",30,4.964,119
2020-05-22,"North Carolina","NC",37,7.631,78
2020-05-22,"North Dakota","ND",38,6.051,141
2020-05-22,"Nebraska","NE",31,5.642,84
2020-05-22,"New Hampshire","NH",33,6.517,73
2020-05-22,"New Jersey","NJ",34,2.162,30
2020-05-22,"New Mexico","NM",35,4.651,78
2020-05-22,"Nevada","NV",32,3.457,49
2020-05-22,"New York","NY",36,1.813,35
2020-05-22,"Ohio","OH",39,6.501,81
2020-05-22,"Oklahoma","OK",40,9.173,95
2020-05-22,"Oregon","OR",41,3.387,65
2020-05-22,"Pennsylvania","PA",42,3.819,60
2020-05-22,"Rhode Island","RI",44,4.083,66
2020-05-22,"South Carolina","SC",45,8.824,92
2020-05-22,"South Dakota","SD",46,6.609,129
2020-05-22,"Tennessee","TN",47,9.18,89
2020-05-22,"Texas","TX",48,7.366,81
2020-05-22,"Utah","UT",49,5.63,79
2020-05-22,"Virginia","VA",51,4.719,58
2020-05-22,"Vermont","VT",50,5.537,93
2020-05-22,"Washington","WA",53,3.348,54
2020-05-22,"Wisconsin","WI",55,6.471,97
2020-05-22,"West Virginia","WV",54,6.941,89
2020-05-22,"Wyoming","WY",56,5.215,129
2020-05-23,"Alaska","AK",2,2.559,63
2020-05-23,"Alabama","AL",1,8.658,82
2020-05-23,"Arkansas","AR",5,7.39,77
2020-05-23,"Arizona","AZ",4,3.463,44
2020-05-23,"California","CA",6,1.915,27
2020-05-23,"Colorado","CO",8,3.471,49
2020-05-23,"Connecticut","CT",9,1.529,22
2020-05-23,"Washington, D.C.","DC",11,0.158,4
2020-05-23,"Delaware","DE",10,2.612,31
2020-05-23,"Florida","FL",12,4.63,56
2020-05-23,"Georgia","GA",13,6.826,69
2020-05-23,"Hawaii","HI",15,3.734,55
2020-05-23,"Iowa","IA",19,4.758,68
2020-05-23,"Idaho","ID",16,3.67,67
2020-05-23,"Illinois","IL",17,2.748,37
2020-05-23,"Indiana","IN",18,5.184,62
2020-05-23,"Kansas","KS",20,5.439,73
2020-05-23,"Kentucky","KY",21,5.936,68
2020-05-23,"Louisiana","LA",22,6.608,70
2020-05-23,"Massachusetts","MA",25,1.343,22
2020-05-23,"Maryland","MD",24,1.944,24
2020-05-23,"Maine","ME",23,4.279,60
2020-05-23,"Michigan","MI",26,3.524,44
2020-05-23,"Minnesota","MN",27,2.972,40
2020-05-23,"Missouri","MO",29,6.183,65
2020-05-23,"Mississippi","MS",28,8.898,79
2020-05-23,"Montana","MT",30,2.924,70
2020-05-23,"North Carolina","NC",37,5.972,61
2020-05-23,"North Dakota","ND",38,4.174,97
2020-05-23,"Nebraska","NE",31,4.809,72
2020-05-23,"New Hampshire","NH",33,4.091,46
2020-05-23,"New Jersey","NJ",34,0.523,7
2020-05-23,"New Mexico","NM",35,2.994,50
2020-05-23,"Nevada","NV",32,2.323,32
2020-05-23,"New York","NY",36,0.299,5
2020-05-23,"Ohio","OH",39,5.001,62
2020-05-23,"Oklahoma","OK",40,7.443,77
2020-05-23,"Oregon","OR",41,2.277,44
2020-05-23,"Pennsylvania","PA",42,2.344,37
2020-05-23,"Rhode Island","RI",44,1.614,26
2020-05-23,"South Carolina","SC",45,7.11,74
2020-05-23,"South Dakota","SD",46,5.008,98
2020-05-23,"Tennessee","TN",47,7.438,72
2020-05-23,"Texas","TX",48,5.324,58
2020-05-23,"Utah","UT",49,3.861,54
2020-05-23,"Virginia","VA",51,3.47,43
2020-05-23,"Vermont","VT",50,3.447,58
2020-05-23,"Washington","WA",53,1.964,31
2020-05-23,"Wisconsin","WI",55,3.401,51
2020-05-23,"West Virginia","WV",54,5.703,73
2020-05-23,"Wyoming","WY",56,3.628,90
2020-05-24,"Alaska","AK",2,1.237,30
2020-05-24,"Alabama","AL",1,7.191,68
2020-05-24,"Arkansas","AR",5,5.933,62
2020-05-24,"Arizona","AZ",4,2.513,32
2020-05-24,"California","CA",6,1.311,19
2020-05-24,"Colorado","CO",8,1.346,19
2020-05-24,"Connecticut","CT",9,2.223,32
2020-05-24,"Washington, D.C.","DC",11,0.049,1
2020-05-24,"Delaware","DE",10,1.806,21
2020-05-24,"Florida","FL",12,2.804,34
2020-05-24,"Georgia","GA",13,4.996,51
2020-05-24,"Hawaii","HI",15,2.713,40
2020-05-24,"Iowa","IA",19,3.575,51
2020-05-24,"Idaho","ID",16,3.326,60
2020-05-24,"Illinois","IL",17,2.598,35
2020-05-24,"Indiana","IN",18,4.5,54
2020-05-24,"Kansas","KS",20,3.565,48
2020-05-24,"Kentucky","KY",21,5.054,58
2020-05-24,"Louisiana","LA",22,5.395,57
2020-05-24,"Massachusetts","MA",25,1.328,21
2020-05-24,"Maryland","MD",24,0.786,9
2020-05-24,"Maine","ME",23,3.627,50
2020-05-24,"Michigan","MI",26,2.932,36
2020-05-24,"Minnesota","MN",27,2.448,33
2020-05-24,"Missouri","MO",29,4.691,50
2020-05-24,"Mississippi","MS",28,7.44,66
2020-05-24,"Montana","MT",30,3.032,72
2020-05-24,"North Carolina","NC",37,4.511,46
2020-05-24,"North Dakota","ND",38,2.839,66
2020-05-24,"Nebraska","NE",31,3.098,46
2020-05-24,"New Hampshire","NH",33,3.485,39
2020-05-24,"New Jersey","NJ",34,1.138,15
2020-05-24,"New Mexico","NM",35,2.285,38
2020-05-24,"Nevada","NV",32,1.649,23
2020-05-24,"New York","NY",36,0.625,12
2020-05-24,"Ohio","OH",39,4.17,52
2020-05-24,"Oklahoma","OK",40,5.833,60
2020-05-24,"Oregon","OR",41,1.895,36
2020-05-24,"Pennsylvania","PA",42,2.045,32
2020-05-24,"Rhode Island","RI",44,2.293,37
2020-05-24,"South Carolina","SC",45,5.55,58
2020-05-24,"South Dakota","SD",46,4.026,78
2020-05-24,"Tennessee","TN",47,6.436,62
2020-05-24,"Texas","TX",48,3.407,37
2020-05-24,"Utah","UT",49,2.428,34
2020-05-24,"Virginia","VA",51,2.252,28
2020-05-24,"Vermont","VT",50,2.777,47
2020-05-24,"Washington","WA",53,1.382,22
2020-05-24,"Wisconsin","WI",55,3.668,55
2020-05-24,"West Virginia","WV",54,4.507,58
2020-05-24,"Wyoming","WY",56,2.972,73
2020-05-25,"Alaska","AK",2,1.565,39
2020-05-25,"Alabama","AL",1,6.454,61
2020-05-25,"Arkansas","AR",5,4.847,50
2020-05-25,"Arizona","AZ",4,1.894,24
2020-05-25,"California","CA",6,0.892,13
2020-05-25,"Colorado","CO",8,2.021,28
2020-05-25,"Connecticut","CT",9,1.171,17
2020-05-25,"Washington, D.C.","DC",11,0.081,2
2020-05-25,"Delaware","DE",10,1.531,18
2020-05-25,"Florida","FL",12,1.742,21
2020-05-25,"Georgia","GA",13,4.004,40
2020-05-25,"Hawaii","HI",15,2.847,42
2020-05-25,"Iowa","IA",19,2.722,39
2020-05-25,"Idaho","ID",16,3.962,72
2020-05-25,"Illinois","IL",17,1.428,19
2020-05-25,"Indiana","IN",18,3.632,43
2020-05-25,"Kansas","KS",20,2.131,28
2020-05-25,"Kentucky","KY",21,4.535,52
2020-05-25,"Louisiana","LA",22,4.524,48
2020-05-25,"Massachusetts","MA",25,0.52,8
2020-05-25,"Maryland","MD",24,0.608,7
2020-05-25,"Maine","ME",23,2.486,34
2020-05-25,"Michigan","MI",26,2.366,29
2020-05-25,"Minnesota","MN",27,2.034,27
2020-05-25,"Missouri","MO",29,3.404,36
2020-05-25,"Mississippi","MS",28,6.408,57
2020-05-25,"Montana","MT",30,3.09,74
2020-05-25,"North Carolina","NC",37,3.97,40
2020-05-25,"North Dakota","ND",38,3.063,71
2020-05-25,"Nebraska","NE",31,1.858,27
2020-05-25,"New Hampshire","NH",33,2.364,26
2020-05-25,"New Jersey","NJ",34,0.651,9
2020-05-25,"New Mexico","NM",35,1.796,30
2020-05-25,"Nevada","NV",32,1.528,21
2020-05-25,"New York","NY",36,0.323,6
2020-05-25,"Ohio","OH",39,3.167,39
2020-05-25,"Oklahoma","OK",40,3.906,40
2020-05-25,"Oregon","OR",41,1.444,27
2020-05-25,"Pennsylvania","PA",42,1.529,24
2020-05-25,"Rhode Island","RI",44,1.249,20
2020-05-25,"South Carolina","SC",45,4.897,51
2020-05-25,"South Dakota","SD",46,3.384,66
2020-05-25,"Tennessee","TN",47,5.41,52
2020-05-25,"Texas","TX",48,2.609,28
2020-05-25,"Utah","UT",49,3.988,56
2020-05-25,"Virginia","VA",51,1.714,21
2020-05-25,"Vermont","VT",50,2.011,34
2020-05-25,"Washington","WA",53,0.393,6
2020-05-25,"Wisconsin","WI",55,2.922,44
2020-05-25,"West Virginia","WV",54,4.089,52
2020-05-25,"Wyoming","WY",56,3.399,84
2020-05-26,"Alaska","AK",2,2.947,73
2020-05-26,"Alabama","AL",1,8.732,82
2020-05-26,"Arkansas","AR",5,7.422,77
2020-05-26,"Arizona","AZ",4,4.103,52
2020-05-26,"California","CA",6,2.25,32
2020-05-26,"Colorado","CO",8,4.241,60
2020-05-26,"Connecticut","CT",9,2.983,44
2020-05-26,"Washington, D.C.","DC",11,0.366,10
2020-05-26,"Delaware","DE",10,4,48
2020-05-26,"Florida","FL",12,5.056,62
2020-05-26,"Georgia","GA",13,6.875,70
2020-05-26,"Hawaii","HI",15,3.283,48
2020-05-26,"Iowa","IA",19,4.606,66
2020-05-26,"Idaho","ID",16,4.682,85
2020-05-26,"Illinois","IL",17,3.598,49
2020-05-26,"Indiana","IN",18,6.2,74
2020-05-26,"Kansas","KS",20,4.747,64
2020-05-26,"Kentucky","KY",21,6.54,75
2020-05-26,"Louisiana","LA",22,7.215,76
2020-05-26,"Massachusetts","MA",25,2.212,36
2020-05-26,"Maryland","MD",24,2.32,29
2020-05-26,"Maine","ME",23,4.86,68
2020-05-26,"Michigan","MI",26,4.42,55
2020-05-26,"Minnesota","MN",27,3.873,52
2020-05-26,"Missouri","MO",29,6.089,64
2020-05-26,"Mississippi","MS",28,9.37,83
2020-05-26,"Montana","MT",30,4.138,99
2020-05-26,"North Carolina","NC",37,6.934,71
2020-05-26,"North Dakota","ND",38,4.482,104
2020-05-26,"Nebraska","NE",31,4.326,64
2020-05-26,"New Hampshire","NH",33,4.68,52
2020-05-26,"New Jersey","NJ",34,1.845,25
2020-05-26,"New Mexico","NM",35,3.607,60
2020-05-26,"Nevada","NV",32,2.887,40
2020-05-26,"New York","NY",36,1.321,25
2020-05-26,"Ohio","OH",39,5.766,72
2020-05-26,"Oklahoma","OK",40,7.407,77
2020-05-26,"Oregon","OR",41,2.836,54
2020-05-26,"Pennsylvania","PA",42,3.385,53
2020-05-26,"Rhode Island","RI",44,2.899,47
2020-05-26,"South Carolina","SC",45,7.635,79
2020-05-26,"South Dakota","SD",46,5.039,98
2020-05-26,"Tennessee","TN",47,7.979,77
2020-05-26,"Texas","TX",48,5.787,63
2020-05-26,"Utah","UT",49,4.527,64
2020-05-26,"Virginia","VA",51,3.948,49
2020-05-26,"Vermont","VT",50,3.949,66
2020-05-26,"Washington","WA",53,2.699,43
2020-05-26,"Wisconsin","WI",55,4.873,73
2020-05-26,"West Virginia","WV",54,6.226,80
2020-05-26,"Wyoming","WY",56,4.188,104
2020-05-27,"Alaska","AK",2,3.457,86
2020-05-27,"Alabama","AL",1,9.196,87
2020-05-27,"Arkansas","AR",5,8.172,85
2020-05-27,"Arizona","AZ",4,4.071,52
2020-05-27,"California","CA",6,2.508,36
2020-05-27,"Colorado","CO",8,4.29,60
2020-05-27,"Connecticut","CT",9,3.468,51
2020-05-27,"Washington, D.C.","DC",11,0.203,5
2020-05-27,"Delaware","DE",10,4.23,50
2020-05-27,"Florida","FL",12,5.576,68
2020-05-27,"Georgia","GA",13,7.225,73
2020-05-27,"Hawaii","HI",15,3.412,50
2020-05-27,"Iowa","IA",19,5.577,80
2020-05-27,"Idaho","ID",16,4.944,90
2020-05-27,"Illinois","IL",17,3.874,53
2020-05-27,"Indiana","IN",18,6.47,77
2020-05-27,"Kansas","KS",20,5.726,77
2020-05-27,"Kentucky","KY",21,6.912,80
2020-05-27,"Louisiana","LA",22,8.075,85
2020-05-27,"Massachusetts","MA",25,2.716,44
2020-05-27,"Maryland","MD",24,2.52,31
2020-05-27,"Maine","ME",23,5.491,77
2020-05-27,"Michigan","MI",26,4.589,57
2020-05-27,"Minnesota","MN",27,4.967,67
2020-05-27,"Missouri","MO",29,6.524,69
2020-05-27,"Mississippi","MS",28,9.855,87
2020-05-27,"Montana","MT",30,4.518,108
2020-05-27,"North Carolina","NC",37,6.546,67
2020-05-27,"North Dakota","ND",38,4.664,109
2020-05-27,"Nebraska","NE",31,5.245,78
2020-05-27,"New Hampshire","NH",33,5.193,58
2020-05-27,"New Jersey","NJ",34,2.026,28
2020-05-27,"New Mexico","NM",35,3.655,61
2020-05-27,"Nevada","NV",32,3.005,42
2020-05-27,"New York","NY",36,1.413,27
2020-05-27,"Ohio","OH",39,6.11,76
2020-05-27,"Oklahoma","OK",40,7.953,83
2020-05-27,"Oregon","OR",41,3.07,59
2020-05-27,"Pennsylvania","PA",42,3.605,57
2020-05-27,"Rhode Island","RI",44,3.282,53
2020-05-27,"South Carolina","SC",45,7.48,78
2020-05-27,"South Dakota","SD",46,5.488,107
2020-05-27,"Tennessee","TN",47,8.203,80
2020-05-27,"Texas","TX",48,6.281,69
2020-05-27,"Utah","UT",49,4.666,66
2020-05-27,"Virginia","VA",51,4.274,53
2020-05-27,"Vermont","VT",50,4.433,75
2020-05-27,"Washington","WA",53,3.004,48
2020-05-27,"Wisconsin","WI",55,5.294,79
2020-05-27,"West Virginia","WV",54,6.617,85
2020-05-27,"Wyoming","WY",56,4.412,109
2020-05-28,"Alaska","AK",2,3.554,88
2020-05-28,"Alabama","AL",1,9.564,90
2020-05-28,"Arkansas","AR",5,7.956,83
2020-05-28,"Arizona","AZ",4,4.055,51
2020-05-28,"California","CA",6,2.767,40
2020-05-28,"Colorado","CO",8,4.208,59
2020-05-28,"Connecticut","CT",9,2.629,39
2020-05-28,"Washington, D.C.","DC",11,0.064,1
2020-05-28,"Delaware","DE",10,3.262,39
2020-05-28,"Florida","FL",12,5.246,64
2020-05-28,"Georgia","GA",13,7.317,74
2020-05-28,"Hawaii","HI",15,3.609,53
2020-05-28,"Iowa","IA",19,5.308,76
2020-05-28,"Idaho","ID",16,5.235,95
2020-05-28,"Illinois","IL",17,3.494,48
2020-05-28,"Indiana","IN",18,6.013,72
2020-05-28,"Kansas","KS",20,5.144,69
2020-05-28,"Kentucky","KY",21,6.835,79
2020-05-28,"Louisiana","LA",22,7.935,84
2020-05-28,"Massachusetts","MA",25,2.115,34
2020-05-28,"Maryland","MD",24,1.571,19
2020-05-28,"Maine","ME",23,5.036,70
2020-05-28,"Michigan","MI",26,3.787,47
2020-05-28,"Minnesota","MN",27,4.617,62
2020-05-28,"Missouri","MO",29,6.269,66
2020-05-28,"Mississippi","MS",28,10.207,91
2020-05-28,"Montana","MT",30,4.521,108
2020-05-28,"North Carolina","NC",37,6.446,66
2020-05-28,"North Dakota","ND",38,4.664,109
2020-05-28,"Nebraska","NE",31,5.248,78
2020-05-28,"New Hampshire","NH",33,4.428,50
2020-05-28,"New Jersey","NJ",34,1.331,18
2020-05-28,"New Mexico","NM",35,3.773,63
2020-05-28,"Nevada","NV",32,3.242,45
2020-05-28,"New York","NY",36,0.791,15
2020-05-28,"Ohio","OH",39,5.51,69
2020-05-28,"Oklahoma","OK",40,7.92,82
2020-05-28,"Oregon","OR",41,3.344,64
2020-05-28,"Pennsylvania","PA",42,2.793,44
2020-05-28,"Rhode Island","RI",44,2.7,44
2020-05-28,"South Carolina","SC",45,7.656,80
2020-05-28,"South Dakota","SD",46,5.37,105
2020-05-28,"Tennessee","TN",47,8.158,79
2020-05-28,"Texas","TX",48,6.239,68
2020-05-28,"Utah","UT",49,4.85,68
2020-05-28,"Virginia","VA",51,3.697,46
2020-05-28,"Vermont","VT",50,3.607,61
2020-05-28,"Washington","WA",53,3.251,52
2020-05-28,"Wisconsin","WI",55,4.408,66
2020-05-28,"West Virginia","WV",54,6.152,79
2020-05-28,"Wyoming","WY",56,4.633,115
2020-05-30,"Alaska","AK",2,0.894,22
2020-05-30,"Alabama","AL",1,6.919,65
2020-05-30,"Arkansas","AR",5,6.194,64
2020-05-30,"Arizona","AZ",4,1.846,23
2020-05-30,"California","CA",6,1.162,16
2020-05-30,"Colorado","CO",8,2.288,32
2020-05-30,"Connecticut","CT",9,2.232,33
2020-05-30,"Washington, D.C.","DC",11,0.336,9
2020-05-30,"Delaware","DE",10,3.134,37
2020-05-30,"Florida","FL",12,4.608,56
2020-05-30,"Georgia","GA",13,5.786,59
2020-05-30,"Hawaii","HI",15,0.78,11
2020-05-30,"Iowa","IA",19,3.8,54
2020-05-30,"Idaho","ID",16,3.138,57
2020-05-30,"Illinois","IL",17,3.275,45
2020-05-30,"Indiana","IN",18,5.064,60
2020-05-30,"Kansas","KS",20,4.07,55
2020-05-30,"Kentucky","KY",21,5.242,60
2020-05-30,"Louisiana","LA",22,5.497,58
2020-05-30,"Massachusetts","MA",25,1.611,26
2020-05-30,"Maryland","MD",24,1.849,23
2020-05-30,"Maine","ME",23,2.615,36
2020-05-30,"Michigan","MI",26,3.377,42
2020-05-30,"Minnesota","MN",27,2.798,37
2020-05-30,"Missouri","MO",29,4.914,52
2020-05-30,"Mississippi","MS",28,7.127,63
2020-05-30,"Montana","MT",30,2.83,68
2020-05-30,"North Carolina","NC",37,5.071,52
2020-05-30,"North Dakota","ND",38,3.299,77
2020-05-30,"Nebraska","NE",31,2.79,41
2020-05-30,"New Hampshire","NH",33,3.422,38
2020-05-30,"New Jersey","NJ",34,1.328,18
2020-05-30,"New Mexico","NM",35,2.228,37
2020-05-30,"Nevada","NV",32,1.048,14
2020-05-30,"New York","NY",36,0.666,12
2020-05-30,"Ohio","OH",39,4.745,59
2020-05-30,"Oklahoma","OK",40,6.044,63
2020-05-30,"Oregon","OR",41,0.524,10
2020-05-30,"Pennsylvania","PA",42,2.524,39
2020-05-30,"Rhode Island","RI",44,2.097,34
2020-05-30,"South Carolina","SC",45,5.842,61
2020-05-30,"South Dakota","SD",46,3.538,69
2020-05-30,"Tennessee","TN",47,6.605,64
2020-05-30,"Texas","TX",48,4.731,52
2020-05-30,"Utah","UT",49,2.31,32
2020-05-30,"Virginia","VA",51,3.002,37
2020-05-30,"Vermont","VT",50,1.392,23
2020-05-30,"Washington","WA",53,0.21,3
2020-05-30,"Wisconsin","WI",55,3.671,55
2020-05-30,"West Virginia","WV",54,4.176,54
2020-05-30,"Wyoming","WY",56,3.367,83
2020-05-31,"Alaska","AK",2,1.925,48
2020-05-31,"Alabama","AL",1,6.623,62
2020-05-31,"Arkansas","AR",5,5.677,59
2020-05-31,"Arizona","AZ",4,2.046,26
2020-05-31,"California","CA",6,1.147,16
2020-05-31,"Colorado","CO",8,2.365,33
2020-05-31,"Connecticut","CT",9,1.006,14
2020-05-31,"Washington, D.C.","DC",11,0.142,3
2020-05-31,"Delaware","DE",10,1.303,15
2020-05-31,"Florida","FL",12,2.415,29
2020-05-31,"Georgia","GA",13,3.925,40
2020-05-31,"Hawaii","HI",15,3.425,50
2020-05-31,"Iowa","IA",19,3.657,52
2020-05-31,"Idaho","ID",16,3.166,58
2020-05-31,"Illinois","IL",17,2.01,27
2020-05-31,"Indiana","IN",18,3.566,42
2020-05-31,"Kansas","KS",20,3.615,49
2020-05-31,"Kentucky","KY",21,4.28,49
2020-05-31,"Louisiana","LA",22,4.837,51
2020-05-31,"Massachusetts","MA",25,0.374,6
2020-05-31,"Maryland","MD",24,0.41,5
2020-05-31,"Maine","ME",23,0.966,13
2020-05-31,"Michigan","MI",26,2.161,27
2020-05-31,"Minnesota","MN",27,2.566,34
2020-05-31,"Missouri","MO",29,4.702,50
2020-05-31,"Mississippi","MS",28,6.571,58
2020-05-31,"Montana","MT",30,2.918,70
2020-05-31,"North Carolina","NC",37,3.315,34
2020-05-31,"North Dakota","ND",38,3.02,70
2020-05-31,"Nebraska","NE",31,3.219,48
2020-05-31,"New Hampshire","NH",33,1.571,17
2020-05-31,"New Jersey","NJ",34,0.519,7
2020-05-31,"New Mexico","NM",35,2.006,33
2020-05-31,"Nevada","NV",32,1.648,23
2020-05-31,"New York","NY",36,0.089,1
2020-05-31,"Ohio","OH",39,3.101,39
2020-05-31,"Oklahoma","OK",40,5.999,62
2020-05-31,"Oregon","OR",41,1.802,34
2020-05-31,"Pennsylvania","PA",42,0.772,12
2020-05-31,"Rhode Island","RI",44,1.293,21
2020-05-31,"South Carolina","SC",45,4.048,42
2020-05-31,"South Dakota","SD",46,4.11,80
2020-05-31,"Tennessee","TN",47,5.66,55
2020-05-31,"Texas","TX",48,3.752,41
2020-05-31,"Utah","UT",49,1.878,26
2020-05-31,"Virginia","VA",51,1.46,18
2020-05-31,"Vermont","VT",50,0.264,4
2020-05-31,"Washington","WA",53,1.077,17
2020-05-31,"Wisconsin","WI",55,3.436,51
2020-05-31,"West Virginia","WV",54,2.799,36
2020-05-31,"Wyoming","WY",56,4.076,101
2020-06-01,"Alaska","AK",2,3.3,82
2020-06-01,"Alabama","AL",1,9.589,90
2020-06-01,"Arkansas","AR",5,8.372,87
2020-06-01,"Arizona","AZ",4,3.933,50
2020-06-01,"California","CA",6,2.292,33
2020-06-01,"Colorado","CO",8,4.282,60
2020-06-01,"Connecticut","CT",9,3.414,50
2020-06-01,"Washington, D.C.","DC",11,0.56,15
2020-06-01,"Delaware","DE",10,4.834,58
2020-06-01,"Florida","FL",12,5.66,69
2020-06-01,"Georgia","GA",13,7.699,78
2020-06-01,"Hawaii","HI",15,3.525,52
2020-06-01,"Iowa","IA",19,5.194,74
2020-06-01,"Idaho","ID",16,4.886,89
2020-06-01,"Illinois","IL",17,3.47,47
2020-06-01,"Indiana","IN",18,6.489,77
2020-06-01,"Kansas","KS",20,5.764,78
2020-06-01,"Kentucky","KY",21,7.272,84
2020-06-01,"Louisiana","LA",22,7.886,83
2020-06-01,"Massachusetts","MA",25,2.435,40
2020-06-01,"Maryland","MD",24,2.958,37
2020-06-01,"Maine","ME",23,5.149,72
2020-06-01,"Michigan","MI",26,4.933,61
2020-06-01,"Minnesota","MN",27,4.877,66
2020-06-01,"Missouri","MO",29,6.969,74
2020-06-01,"Mississippi","MS",28,10.403,92
2020-06-01,"Montana","MT",30,4.375,105
2020-06-01,"North Carolina","NC",37,7.347,75
2020-06-01,"North Dakota","ND",38,4.677,109
2020-06-01,"Nebraska","NE",31,4.878,73
2020-06-01,"New Hampshire","NH",33,5.008,56
2020-06-01,"New Jersey","NJ",34,2.184,30
2020-06-01,"New Mexico","NM",35,3.87,65
2020-06-01,"Nevada","NV",32,3.169,44
2020-06-01,"New York","NY",36,1.495,28
2020-06-01,"Ohio","OH",39,6.095,76
2020-06-01,"Oklahoma","OK",40,8.227,85
2020-06-01,"Oregon","OR",41,2.985,57
2020-06-01,"Pennsylvania","PA",42,3.642,57
2020-06-01,"Rhode Island","RI",44,3.613,59
2020-06-01,"South Carolina","SC",45,8.252,86
2020-06-01,"South Dakota","SD",46,5.399,105
2020-06-01,"Tennessee","TN",47,8.622,84
2020-06-01,"Texas","TX",48,6.197,68
2020-06-01,"Utah","UT",49,4.67,66
2020-06-01,"Virginia","VA",51,4.634,57
2020-06-01,"Vermont","VT",50,3.922,66
2020-06-01,"Washington","WA",53,2.76,44
2020-06-01,"Wisconsin","WI",55,5.131,77
2020-06-01,"West Virginia","WV",54,6.809,88
2020-06-01,"Wyoming","WY",56,4.622,114
2020-06-02,"Alaska","AK",2,2.316,57
2020-06-02,"Alabama","AL",1,8.748,83
2020-06-02,"Arkansas","AR",5,7.849,82
2020-06-02,"Arizona","AZ",4,4.059,51
2020-06-02,"California","CA",6,2.149,31
2020-06-02,"Colorado","CO",8,4.329,61
2020-06-02,"Connecticut","CT",9,2.723,40
2020-06-02,"Washington, D.C.","DC",11,0.267,7
2020-06-02,"Delaware","DE",10,3.948,47
2020-06-02,"Florida","FL",12,5.052,62
2020-06-02,"Georgia","GA",13,6.904,70
2020-06-02,"Hawaii","HI",15,2.727,40
2020-06-02,"Iowa","IA",19,5.368,77
2020-06-02,"Idaho","ID",16,5.045,92
2020-06-02,"Illinois","IL",17,3.704,50
2020-06-02,"Indiana","IN",18,6.126,73
2020-06-02,"Kansas","KS",20,5.483,74
2020-06-02,"Kentucky","KY",21,6.28,72
2020-06-02,"Louisiana","LA",22,7.242,76
2020-06-02,"Massachusetts","MA",25,1.889,31
2020-06-02,"Maryland","MD",24,2.18,27
2020-06-02,"Maine","ME",23,3.913,54
2020-06-02,"Michigan","MI",26,4.561,57
2020-06-02,"Minnesota","MN",27,4.186,56
2020-06-02,"Missouri","MO",29,6.689,71
2020-06-02,"Mississippi","MS",28,9.226,82
2020-06-02,"Montana","MT",30,4.496,108
2020-06-02,"North Carolina","NC",37,6.371,65
2020-06-02,"North Dakota","ND",38,4.599,107
2020-06-02,"Nebraska","NE",31,5.047,75
2020-06-02,"New Hampshire","NH",33,4.011,45
2020-06-02,"New Jersey","NJ",34,1.535,21
2020-06-02,"New Mexico","NM",35,3.766,63
2020-06-02,"Nevada","NV",32,3.215,45
2020-06-02,"New York","NY",36,0.796,15
2020-06-02,"Ohio","OH",39,5.641,71
2020-06-02,"Oklahoma","OK",40,7.772,81
2020-06-02,"Oregon","OR",41,3.232,62
2020-06-02,"Pennsylvania","PA",42,2.923,46
2020-06-02,"Rhode Island","RI",44,2.483,40
2020-06-02,"South Carolina","SC",45,7.335,76
2020-06-02,"South Dakota","SD",46,5.375,105
2020-06-02,"Tennessee","TN",47,7.763,75
2020-06-02,"Texas","TX",48,6.117,67
2020-06-02,"Utah","UT",49,4.638,65
2020-06-02,"Virginia","VA",51,3.817,47
2020-06-02,"Vermont","VT",50,2.738,46
2020-06-02,"Washington","WA",53,3.025,49
2020-06-02,"Wisconsin","WI",55,5.09,76
2020-06-02,"West Virginia","WV",54,5.43,70
2020-06-02,"Wyoming","WY",56,4.455,110
2020-06-03,"Alaska","AK",2,3.16,78
2020-06-03,"Alabama","AL",1,10.029,95
2020-06-03,"Arkansas","AR",5,8.695,91
2020-06-03,"Arizona","AZ",4,4.149,53
2020-06-03,"California","CA",6,2.655,38
2020-06-03,"Colorado","CO",8,4.797,68
2020-06-03,"Connecticut","CT",9,3.902,57
2020-06-03,"Washington, D.C.","DC",11,0.725,19
2020-06-03,"Delaware","DE",10,5.492,65
2020-06-03,"Florida","FL",12,6.039,74
2020-06-03,"Georgia","GA",13,8.509,87
2020-06-03,"Hawaii","HI",15,3.345,49
2020-06-03,"Iowa","IA",19,6.273,90
2020-06-03,"Idaho","ID",16,5.051,92
2020-06-03,"Illinois","IL",17,4.637,63
